language_group,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_pass,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts,enrichment_input_file,enrichment_input_record_index,repository_full_name,target_language,language_stats,target_language_bytes,total_language_bytes,target_language_share,language_threshold,language_threshold_pass,default_branch_commit_count_in_window,closed_issue_count_in_window,closed_issue_count_available,enrichment_status,enrichment_failure_reason
JavaScript,False,,,169149127,MDEwOlJlcG9zaXRvcnkxNjkxNDkxMjc=,git-history,pomber/git-history,https://github.com/pomber/git-history,Quickly browse the history of a file from any git repository,JavaScript,13687,13687,544,94,False,False,True,False,2019-02-04T21:00:39Z,2026-04-28T13:42:17Z,2024-10-10T10:15:02Z,master,pomber,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,359,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,False,src/git-providers/language-detector.test.js;src/utils.test.js;vscode-ext/test;vscode-ext/test/extension.test.js;vscode-ext/test/index.js,.travis.yml,,False,96,data\raw\repo_metadata\pomber_git_history_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,300,pomber/git-history,JavaScript,"{""CSS"":3133,""HTML"":2074,""JavaScript"":82870}",82870,88077,0.9408812743394984,0.7,True,4,0,True,enriched,
JavaScript,False,,,122835005,MDEwOlJlcG9zaXRvcnkxMjI4MzUwMDU=,flexsearch,nextapps-de/flexsearch,https://github.com/nextapps-de/flexsearch,Next-generation full-text search library for Browser and Node.js,JavaScript,13681,13681,523,30,False,False,True,False,2018-02-25T12:40:24Z,2026-04-28T13:57:38Z,2026-02-27T05:21:14Z,master,nextapps-de,Organization,Apache-2.0,data\raw\candidate_repos\javascript_candidates_raw.json,360,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/.c8rc.json;test/async.js;test/basic.js;test/cache.js;test/context.js;test/debug.js;test/document.js;test/document.tag.js;test/encoder.js,.github/workflows/node.js.yml,SECURITY.md,False,604,data\raw\repo_metadata\nextapps_de_flexsearch_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,301,nextapps-de/flexsearch,JavaScript,"{""JavaScript"":491093}",491093,491093,1.0,0.7,True,272,122,True,enriched,
JavaScript,False,,,598164,MDEwOlJlcG9zaXRvcnk1OTgxNjQ=,noVNC,novnc/noVNC,https://github.com/novnc/noVNC,VNC client web application,JavaScript,13658,13658,2603,107,False,False,True,False,2010-04-07T01:55:44Z,2026-04-28T14:51:32Z,2026-04-28T10:44:09Z,master,novnc,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,361,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,tests;tests/assertions.js;tests/fake.websocket.js;tests/playback-ui.js;tests/playback.js;tests/test.base64.js;tests/test.browser.js;tests/test.clipboard.js;tests/test.copyrect.js;tests/test.deflator.js,.github/workflows/deploy.yml;.github/workflows/lint.yml;.github/workflows/test.yml;.github/workflows/translate.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.md,False,248,data\raw\repo_metadata\novnc_novnc_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,302,novnc/noVNC,JavaScript,"{""CSS"":41547,""HTML"":24646,""JavaScript"":1043110,""Makefile"":2298,""Perl"":396,""Shell"":11982}",1043110,1123979,0.9280511468630641,0.7,True,185,103,True,enriched,
JavaScript,False,,,3556910,MDEwOlJlcG9zaXRvcnkzNTU2OTEw,sql.js,sql-js/sql.js,https://github.com/sql-js/sql.js,A javascript library to run SQLite on the web.  ,JavaScript,13612,13612,1107,143,False,False,True,False,2012-02-27T03:05:49Z,2026-04-28T10:56:30Z,2026-03-04T01:48:35Z,master,sql-js,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,364,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/all.js;test/disabled_test_memory_leak_on_error.js;test/issue55.db;test/load_sql_lib.js;test/run.sh;test/sql-requireJS.html;test/test.sqlite;test/test_aggregate_functions.js;test/test_aggregate_redefinition.js,.github/workflows/CI.yml;.github/workflows/release.yml,CONTRIBUTING.md,False,82,data\raw\repo_metadata\sql_js_sql_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,304,sql-js/sql.js,JavaScript,"{""Dockerfile"":3634,""HTML"":2785,""JavaScript"":127139,""Makefile"":9156,""Shell"":449}",127139,143163,0.8880716386217109,0.7,True,37,28,True,enriched,
JavaScript,False,,,77455983,MDEwOlJlcG9zaXRvcnk3NzQ1NTk4Mw==,codesandbox-client,codesandbox/codesandbox-client,https://github.com/codesandbox/codesandbox-client,An online IDE for rapid web development,JavaScript,13606,13606,2421,595,False,False,True,False,2016-12-27T13:04:17Z,2026-04-28T08:27:45Z,2026-04-13T09:56:50Z,main,codesandbox,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,365,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/app/integration-tests/tests;packages/app/integration-tests/tests/__image_snapshots__;packages/app/integration-tests/tests/__image_snapshots__/1oknw8q8zq-snap.png;packages/app/integration-tests/tests/__image_snapshots__/2ppkvzx570-snap.png;packages/app/integration-tests/tests/__image_snapshots__/31kn7voz4q-snap.png;packages/app/integration-tests/tests/__image_snapshots__/4888omqqz7-snap.png;packages/app/integration-tests/tests/__image_snapshots__/4j7m47vlm4-snap.png;packages/app/integration-tests/tests/__image_snapshots__/6w66jzw3mn-snap.png;packages/app/integration-tests/tests/__image_snapshots__/98o3k45m8p-snap.png;packages/app/integration-tests/tests/__image_snapshots__/CompuIves-codesandbox-presentation-snap.png,.circleci/config.yml;.github/workflows/codeql.yml;packages/codesandbox-api/.travis.yml;standalone-packages/codesandbox-browserfs/.travis.yml;standalone-packages/codesandbox-browserfs/appveyor.yml;standalone-packages/vscode-textmate/.travis.yml,.github/ISSUE_TEMPLATE/BUG.md;.github/ISSUE_TEMPLATE/FEATURE.md;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md;standalone-packages/monaco-editor/CONTRIBUTING.md;standalone-packages/vscode-editor/CONTRIBUTING.md,False,5853,data\raw\repo_metadata\codesandbox_codesandbox_client_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,305,codesandbox/codesandbox-client,JavaScript,"{""AppleScript"":871,""Batchfile"":488,""C"":818,""C#"":488,""C++"":12229,""CSS"":200272,""Clojure"":1206,""CoffeeScript"":590,""Dockerfile"":761,""F#"":634,""Go"":1226,""Groovy"":3928,""HTML"":665298,""Handlebars"":62244,""Java"":576,""JavaScript"":61126395,""Less"":1014,""Lua"":252,""Makefile"":553,""Objective-C"":1387,""PHP"":802,""Perl"":1922,""PowerShell"":1432,""Pug"":654,""Python"":2119,""R"":362,""Ruby"":1703,""Rust"":532,""SCSS"":6030,""ShaderLab"":330,""Shell"":3395,""Swift"":220,""TypeScript"":5918909,""Visual Basic .NET"":893}",61126395,68020533,0.8986462220165197,0.7,True,236,146,True,enriched,
JavaScript,False,,,9795883,MDEwOlJlcG9zaXRvcnk5Nzk1ODgz,nedb,louischatriot/nedb,https://github.com/louischatriot/nedb,"The JavaScript Database, for Node.js, nw.js, electron and the browser",JavaScript,13555,13555,1020,209,False,False,True,False,2013-05-01T17:12:17Z,2026-04-27T19:22:13Z,2025-05-15T20:08:26Z,master,louischatriot,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,368,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,False,False,browser-version/test;browser-version/test/async.js;browser-version/test/chai.js;browser-version/test/index.html;browser-version/test/jquery.min.js;browser-version/test/localforage.js;browser-version/test/mocha.css;browser-version/test/mocha.js;browser-version/test/nedb-browser.js;browser-version/test/playground.html,,,False,67,data\raw\repo_metadata\louischatriot_nedb_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,306,louischatriot/nedb,JavaScript,"{""CSS"":2964,""HTML"":1799,""JavaScript"":1035281,""Shell"":46}",1035281,1040090,0.9953763616610101,0.7,True,2,2,True,enriched,
JavaScript,False,,,27971466,MDEwOlJlcG9zaXRvcnkyNzk3MTQ2Ng==,browserslist,browserslist/browserslist,https://github.com/browserslist/browserslist,"🦔 Share target browsers between different front-end tools, like Autoprefixer, Stylelint and babel-preset-env",JavaScript,13526,13526,762,45,False,False,True,False,2014-12-13T19:35:45Z,2026-04-28T18:55:16Z,2026-04-14T17:08:03Z,main,browserslist,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,369,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/all.test.js;test/and.test.js;test/baseline.test.js;test/benchmark;test/benchmark/one;test/benchmark/one/app;test/benchmark/one/app/css;test/benchmark/one/app/css/hello.css;test/benchmark/one/package.json,.github/workflows/release.yml;.github/workflows/test.yml,docs/SECURITY.md,False,127,data\raw\repo_metadata\browserslist_browserslist_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,307,browserslist/browserslist,JavaScript,"{""JavaScript"":143653,""TypeScript"":87}",143653,143740,0.9993947405036873,0.7,True,140,36,True,enriched,
JavaScript,False,,,44869078,MDEwOlJlcG9zaXRvcnk0NDg2OTA3OA==,redux-devtools-extension,zalmoxisus/redux-devtools-extension,https://github.com/zalmoxisus/redux-devtools-extension,Redux DevTools extension.,JavaScript,13494,13494,1036,265,False,False,True,False,2015-10-24T14:10:38Z,2026-04-27T20:03:15Z,2023-11-07T11:04:59Z,master,zalmoxisus,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,371,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,True,examples/counter/test;examples/counter/test/actions;examples/counter/test/actions/counter.spec.js;examples/counter/test/components;examples/counter/test/components/Counter.spec.js;examples/counter/test/containers;examples/counter/test/containers/App.spec.js;examples/counter/test/reducers;examples/counter/test/reducers/counter.spec.js;examples/counter/test/setup.js,.travis.yml;appveyor.yml,CODE_OF_CONDUCT.md,False,291,data\raw\repo_metadata\zalmoxisus_redux_devtools_extension_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,309,zalmoxisus/redux-devtools-extension,JavaScript,"{""HTML"":277,""JavaScript"":255685,""Pug"":3916}",255685,259878,0.9838655061221034,0.7,True,0,3,True,enriched,
JavaScript,False,,,13395052,MDEwOlJlcG9zaXRvcnkxMzM5NTA1Mg==,PapaParse,mholt/PapaParse,https://github.com/mholt/PapaParse,Fast and powerful CSV (delimited text) parser that gracefully handles large files and malformed input,JavaScript,13440,13440,1174,212,False,False,True,False,2013-10-07T20:33:21Z,2026-04-28T14:15:11Z,2026-03-16T08:02:25Z,master,mholt,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,374,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,False,tests;tests/.eslintrc.js;tests/long-sample.csv;tests/node-tests.js;tests/sample-header.csv;tests/sample.csv;tests/test-cases.js;tests/test.js;tests/tests.html;tests/utf-8-bom-sample.csv,.github/workflows/node.js.yml,,False,57,data\raw\repo_metadata\mholt_papaparse_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,311,mholt/PapaParse,JavaScript,"{""CSS"":12326,""HTML"":3477,""JavaScript"":149960}",149960,165763,0.9046650941404294,0.7,True,24,25,True,enriched,
JavaScript,False,,,3880513,MDEwOlJlcG9zaXRvcnkzODgwNTEz,johnny-five,rwaldron/johnny-five,https://github.com/rwaldron/johnny-five,"JavaScript Robotics and IoT programming framework, developed at Bocoup.",JavaScript,13408,13408,1733,63,False,False,True,False,2012-03-30T20:09:52Z,2026-04-27T08:54:19Z,2023-10-24T22:18:06Z,main,rwaldron,User,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,375,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,True,test;test/.jshintrc;test/accelerometer.js;test/altimeter.js;test/animation.js;test/barometer.js;test/board-connection.js;test/board.collection.js;test/board.component.js;test/board.controller.js,.github/workflows/npm-grunt.yml;appveyor.yml,CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,1421,data\raw\repo_metadata\rwaldron_johnny_five_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,312,rwaldron/johnny-five,JavaScript,"{""C++"":12266,""HTML"":2321,""JavaScript"":1962200}",1962200,1976787,0.9926208539412693,0.7,True,0,2,True,enriched,
JavaScript,False,,,5569059,MDEwOlJlcG9zaXRvcnk1NTY5MDU5,UglifyJS,mishoo/UglifyJS,https://github.com/mishoo/UglifyJS, JavaScript parser / mangler / compressor / beautifier toolkit,JavaScript,13399,13399,1225,45,False,False,True,False,2012-08-27T09:31:03Z,2026-04-28T12:20:54Z,2024-11-22T08:11:38Z,master,mishoo,User,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,377,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,True,test;test/benchmark.js;test/compress.js;test/compress;test/compress/annotations.js;test/compress/arguments.js;test/compress/arrays.js;test/compress/arrows.js;test/compress/asm.js;test/compress/assignments.js,.github/workflows/build.yml;.github/workflows/ci.yml;.github/workflows/moz.yml;.github/workflows/ufuzz.yml,.github/ISSUE_TEMPLATE/bug_report.md;CONTRIBUTING.md,False,316,data\raw\repo_metadata\mishoo_uglifyjs_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,314,mishoo/UglifyJS,JavaScript,"{""HTML"":13612,""JavaScript"":3789588,""Shell"":36177}",3789588,3839377,0.9870320106621465,0.7,True,74,85,True,enriched,
JavaScript,False,,,42237038,MDEwOlJlcG9zaXRvcnk0MjIzNzAzOA==,dataloader,graphql/dataloader,https://github.com/graphql/dataloader,DataLoader is a generic utility to be used as part of your application's data fetching layer to provide a consistent API over various backends and reduce requests to those backends via batching and caching.,JavaScript,13386,13386,513,42,False,False,True,False,2015-09-10T10:05:23Z,2026-04-28T04:08:31Z,2026-04-13T16:09:19Z,main,graphql,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,380,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,src/__tests__;src/__tests__/abuse.test.js;src/__tests__/browser.test.js;src/__tests__/dataloader.test.js;src/__tests__/oldbrowser.test.js;src/__tests__/unhandled.test.js,.github/workflows/validation.yml,.github/ISSUE_TEMPLATE/bug-report.md;.github/ISSUE_TEMPLATE/feature-request.md;.github/ISSUE_TEMPLATE/question.md;CONTRIBUTING.md,False,44,data\raw\repo_metadata\graphql_dataloader_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,317,graphql/dataloader,JavaScript,"{""JavaScript"":58446,""Shell"":616}",58446,59062,0.989570282076462,0.7,True,12,6,True,enriched,
JavaScript,False,,,147943107,MDEwOlJlcG9zaXRvcnkxNDc5NDMxMDc=,You-Dont-Need-Momentjs,you-dont-need/You-Dont-Need-Momentjs,https://github.com/you-dont-need/You-Dont-Need-Momentjs,List of functions which you can use to replace moment.js + ESLint Plugin,JavaScript,13308,13308,310,33,False,False,True,False,2018-09-08T14:57:38Z,2026-04-23T23:09:19Z,2026-01-21T23:40:58Z,master,you-dont-need,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,382,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,False,__tests__;__tests__/index.js;__tests__/performance.js;lib/__tests__;lib/__tests__/index.js,.travis.yml,,False,26,data\raw\repo_metadata\you_dont_need_you_dont_need_momentjs_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,318,you-dont-need/You-Dont-Need-Momentjs,JavaScript,"{""JavaScript"":35079}",35079,35079,1.0,0.7,True,0,1,True,enriched,
JavaScript,False,,,78664391,MDEwOlJlcG9zaXRvcnk3ODY2NDM5MQ==,create-react-native-app,expo/create-react-native-app,https://github.com/expo/create-react-native-app,"Create React Native apps that run on iOS, Android, and web",JavaScript,13261,13261,1341,25,False,False,True,False,2017-01-11T17:54:30Z,2026-04-28T10:53:51Z,2024-07-02T09:24:43Z,main,expo,Organization,BSD-3-Clause,data\raw\candidate_repos\javascript_candidates_raw.json,384,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,True,src/__tests__;src/__tests__/index.test.js,.github/workflows/size.yml;.github/workflows/test.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/config.yml;CONTRIBUTING.md,False,30,data\raw\repo_metadata\expo_create_react_native_app_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,320,expo/create-react-native-app,JavaScript,"{""JavaScript"":2119}",2119,2119,1.0,0.7,True,1,3,True,enriched,
JavaScript,False,,,37734226,MDEwOlJlcG9zaXRvcnkzNzczNDIyNg==,Semantic-UI-React,Semantic-Org/Semantic-UI-React,https://github.com/Semantic-Org/Semantic-UI-React,The official Semantic-UI-React integration,JavaScript,13227,13227,4035,240,False,False,True,False,2015-06-19T16:47:19Z,2026-04-26T23:16:58Z,2024-11-22T09:09:59Z,master,Semantic-Org,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,385,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,True,cypress;cypress/.eslintrc;cypress/integration;cypress/integration/Popup;cypress/integration/Popup/Popup.visual.js;cypress/integration/Sidebar;cypress/integration/Sidebar/Sidebar.spec.js;cypress/support;cypress/support/commands.js;cypress/support/index.js,.circleci/config.yml;.github/workflows/pr-health.yml;.github/workflows/size-limit.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/Bug_report.md;.github/ISSUE_TEMPLATE/Feature_request.md;.github/ISSUE_TEMPLATE/Support_question.md,False,2483,data\raw\repo_metadata\semantic_org_semantic_ui_react_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,321,Semantic-Org/Semantic-UI-React,JavaScript,"{""JavaScript"":1235211,""TypeScript"":1374}",1235211,1236585,0.9988888754109099,0.7,True,11,8,True,enriched,
JavaScript,False,,,30384844,MDEwOlJlcG9zaXRvcnkzMDM4NDg0NA==,react-canvas,Flipboard/react-canvas,https://github.com/Flipboard/react-canvas,High performance <canvas> rendering for React components,JavaScript,13209,13209,916,79,False,False,True,False,2015-02-05T23:46:30Z,2026-04-27T06:21:26Z,2022-09-27T06:00:42Z,master,Flipboard,Organization,BSD-3-Clause,data\raw\candidate_repos\javascript_candidates_raw.json,386,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,False,False,lib/__tests__;lib/__tests__/clamp-test.js,,,False,57,data\raw\repo_metadata\flipboard_react_canvas_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,322,Flipboard/react-canvas,JavaScript,"{""JavaScript"":96888}",96888,96888,1.0,0.7,True,0,0,True,enriched,
JavaScript,False,,,9325315,MDEwOlJlcG9zaXRvcnk5MzI1MzE1,loopback,strongloop/loopback,https://github.com/strongloop/loopback,LoopBack makes it easy to build modern applications that require complex integrations.,JavaScript,13150,13150,1179,18,False,False,True,False,2013-04-09T16:02:18Z,2026-04-28T11:38:47Z,2023-10-09T18:27:13Z,master,strongloop,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,388,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,True,test;test/access-control.integration.js;test/access-token.test.js;test/acl.test.js;test/app.test.js;test/authorization-scopes.test.js;test/change-stream.test.js;test/change.test.js;test/checkpoint.test.js;test/context-options.test.js,.travis.yml,.github/ISSUE_TEMPLATE/Bug_report.md;.github/ISSUE_TEMPLATE/Feature_request.md;.github/ISSUE_TEMPLATE/Question.md;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md,False,345,data\raw\repo_metadata\strongloop_loopback_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,323,strongloop/loopback,JavaScript,"{""EJS"":194,""JavaScript"":1006863}",1006863,1007057,0.9998073594642607,0.7,True,0,1,True,enriched,
